source,band,period_h,psd
saved_whole_series,cD2,0.7327426243057032,0.0014924297086169036
saved_whole_series,cD2,0.7468794808272429,0.0015865748940121927
saved_whole_series,cD2,0.7612890807455516,0.0013578234675113519
saved_whole_series,cD2,0.7759766861187373,0.0026325464649993757
saved_whole_series,cD2,0.7909476605261763,0.0018570432889718589
saved_whole_series,cD2,0.8062074710271702,0.0025718176730169127
saved_whole_series,cD2,0.8217616901573916,0.002703228811422712
saved_whole_series,cD2,0.8376159979638477,0.0032934207952278415
saved_whole_series,cD2,0.8537761840791034,0.002982566582454641
saved_whole_series,cD2,0.8702481498355248,0.003849579027037937
saved_whole_series,cD2,0.8870379104203103,0.003770869202430747
saved_whole_series,cD2,0.9041515970721005,0.003673576024088026
saved_whole_series,cD2,0.9215954593199674,0.006347786200290925
saved_whole_series,cD2,0.9393758672656,0.005458846872495063
saved_whole_series,cD2,0.9574993139095204,0.00636650583864648
saved_whole_series,cD2,0.9759724175221802,0.00856490616350602
saved_whole_series,cD2,0.9948019240608021,0.007273793216229417
saved_whole_series,cD2,1.0139947096328503,0.008087281242980374
saved_whole_series,cD2,1.0335577830070277,0.007881457299839469
saved_whole_series,cD2,1.0534982881727202,0.00827862809734037
saved_whole_series,cD2,1.073823506948818,0.009131775651337848
saved_whole_series,cD2,1.0945408616428702,0.011746246631529051
saved_whole_series,cD2,1.1156579177615438,0.013463398607738092
saved_whole_series,cD2,1.137182386773373,0.010427006231994641
saved_whole_series,cD2,1.159122128924814,0.010562429119021846
saved_whole_series,cD2,1.1814851561106259,0.0086238326625692
saved_whole_series,cD2,1.2042796347996347,0.012634389619862836
saved_whole_series,cD2,1.2275138890169406,0.013150508818747034
saved_whole_series,cD2,1.251196403383663,0.013599494909969609
saved_whole_series,cD2,1.2753358262153307,0.010183615281923372
saved_whole_series,cD2,1.2999409726800508,0.010680092551271178
saved_whole_series,cD2,1.3250208280176075,0.016160296692728882
saved_whole_series,cD2,1.3505845508206658,0.016161343580716265
saved_whole_series,cD2,1.3766414763792836,0.011353558243156994
saved_whole_series,cD2,1.4032011200899448,0.015428647275779195
saved_whole_series,cD2,1.4302731809303677,0.016143583775884547
saved_whole_series,cD2,1.4578675450013503,0.014996130921126232
saved_whole_series,cD2,1.4859942891369484,0.018507093310407674
saved_whole_series,cD2,1.5146636845843082,0.0239717260864277
saved_whole_series,cD2,1.54388620075449,0.024397840899437803
saved_whole_series,cD2,1.573672509045661,0.02781190726079377
saved_whole_series,cD2,1.6040334867400448,0.019252435630295266
saved_whole_series,cD2,1.63498022097606,0.017143565483418718
saved_whole_series,cD2,1.6665240127970893,0.01450751998052866
saved_whole_series,cD2,1.6986763812783636,0.01674092948948874
saved_whole_series,cD2,1.7314490677334669,0.02106496239425883
saved_whole_series,cD2,1.7648540400019963,0.015798843405578463
saved_whole_series,cD2,1.7989034968199455,0.017847134757910926
saved_whole_series,cD2,1.8336098722744048,0.01862525082678239
saved_whole_series,cD2,1.8689858403442072,0.017331907538143513
saved_whole_series,cD2,1.9050443195281779,0.017743724810911313
saved_whole_series,cD2,1.9417984775626749,0.015226500019566755
saved_whole_series,cD2,1.979261736230148,0.012222193800207332
saved_whole_series,cD2,2.017447776260468,0.012364297669543016
saved_whole_series,cD2,2.056370542326817,0.010463304112429926
saved_whole_series,cD2,2.0960442481379675,0.008633597840567782
saved_whole_series,cD2,2.1364833816288047,0.010601939485216677
saved_whole_series,cD2,2.1777027102509914,0.010607875189006305
saved_whole_series,cD2,2.2197172863657038,0.011812476669831285
saved_whole_series,cD2,2.262542452740414,0.00858585461189272
saved_whole_series,cD2,2.306193848151716,0.006609316000995046
saved_whole_series,cD2,2.3506874130962556,0.004487231849402355
saved_whole_series,cD2,2.3960393956118335,0.006339057506938514
saved_whole_series,cD2,2.442266357210821,0.004756177751890509
saved_whole_series,cD2,2.4893851789280466,0.004441333800390347
saved_whole_series,cD2,2.5374130674853674,0.004548350991958044
saved_whole_series,cD2,2.5863675615751704,0.0036809795203233985
saved_whole_series,cD2,2.6362665382651063,0.0034015988904079753
saved_whole_series,cD2,2.687128219526386,0.004377387710386812
saved_whole_series,cD2,2.7389711788880295,0.0035251132206065906
saved_whole_series,cD2,2.7918143482195,0.002610436514644663
saved_whole_series,cD2,2.845677024644188,0.003075186815059819
saved_whole_series,cD2,2.900578877586283,0.0017178409228013269
saved_whole_series,cD2,2.956539955953601,0.0018161700369159768
saved_whole_series,cD2,3.013580695458988,0.0010913230789998446
saved_whole_series,cD2,3.0717219260829776,0.001397312992215118
saved_whole_series,cD2,3.130984879680427,0.0011035091774672838
saved_whole_series,cD2,3.191391197733908,0.0008311196529733181
saved_whole_series,cD2,3.2529629392566797,0.0008572485650043576
saved_whole_series,cD2,3.3157225888481467,0.0007011194898672831
saved_whole_series,cD2,3.379693064904713,0.0005654789824404116
saved_whole_series,cD2,3.4448977279890705,0.0008291827387085401
saved_whole_series,cD2,3.5113603893609313,0.0004747004031345624
saved_whole_series,cD2,3.579105319672374,0.00037220100073284153
saved_whole_series,cD2,3.6481572578309183,0.00028785444972715844
saved_whole_series,cD2,3.7185414200336253,0.00044526827837357546
saved_whole_series,cD2,3.790283508975467,0.00022109778535459599
saved_whole_series,cD2,3.863409723235371,0.0002430619909185484
saved_whole_series,cD2,3.9379467668433517,0.00022939293457706453
saved_whole_series,cD2,4.0139218590322,0.00023501993166369448
saved_whole_series,cD2,4.091362744177346,0.00017429148173049897
saved_whole_series,cD2,4.170297701928455,0.0001288849368896433
saved_whole_series,cD2,4.250755557536529,0.0001057125843845865
saved_whole_series,cD2,4.332765692380219,8.109354337759618e-05
saved_whole_series,cD2,4.41635805469525,9.739400470101538e-05
saved_whole_series,cD2,4.50156317051082,0.00010346912532748166
saved_whole_series,cD2,4.588412154797026,6.743517074340434e-05
saved_whole_series,cD2,4.676936722827329,4.757267301286681e-05
saved_whole_series,cD2,4.767169201760267,7.23056441242263e-05
saved_whole_series,cD2,4.859142542444581,5.918209872068301e-05
saved_whole_series,cD2,4.952890331452131,3.911067696582912e-05
saved_whole_series,cD2,5.04844680334293,3.912620984195003e-05
saved_whole_series,cD2,5.145846853166851,2.8202200330881646e-05
saved_whole_series,cD2,5.245126049206475,3.086093132393365e-05
saved_whole_series,cD2,5.346320645965852,2.4045974386573317e-05
saved_whole_series,cD2,5.449467597409789,1.9847567830620535e-05
saved_whole_series,cD2,5.554604570458625,1.676673828130094e-05
saved_whole_series,cD2,5.661769958743311,1.2312680150707492e-05
saved_whole_series,cD2,5.7710028966259115,1.3095586774005682e-05
saved_whole_series,cD2,5.882343273490564,1.0753664137953439e-05
saved_whole_series,cD2,5.995831748310182,1.0798661301394572e-05
saved_whole_series,cD2,6.111509764494199,7.836030196322475e-06
saved_whole_series,cD2,6.229419565022735,5.439561623973113e-06
saved_whole_series,cD2,6.349604207872799,4.525023405148121e-06
saved_whole_series,cD2,6.472107581742054,4.235839517156953e-06
saved_whole_series,cD2,6.596974422076001,4.727341252128453e-06
saved_whole_series,cD2,6.724250327404317,3.814735059644607e-06
saved_whole_series,cD2,6.853981775992426,3.1278450776505114e-06
saved_whole_series,cD2,6.986216142814284,2.8461381271911475e-06
saved_whole_series,cD2,7.1210017168526605,3.0747525666981846e-06
saved_whole_series,cD2,7.258387718733156,2.229340667236488e-06
saved_whole_series,cD2,7.398424318698476,1.6499769668155798e-06
saved_whole_series,cD2,7.541162654929443,1.5198133611409767e-06
saved_whole_series,cD2,7.686654852219517,1.1015359274260162e-06
saved_whole_series,cD2,7.834954041009559,9.969973618805016e-07
saved_whole_series,cD2,7.98611437678989,1.1740933640598297e-06
saved_whole_series,cD2,8.140191059876614,7.338788772489552e-07
saved_whole_series,cD2,8.297240355569535,7.707522034208987e-07
saved_whole_series,cD2,8.457319614698973,7.251672711113471e-07
saved_whole_series,cD2,8.620487294568951,5.830943003018199e-07
saved_whole_series,cD2,8.786802980304513,4.791901300649495e-07
saved_whole_series,cD2,8.956327406610816,3.506202240066809e-07
saved_whole_series,cD2,9.129122479952105,3.4750094292089913e-07
saved_whole_series,cD2,9.3052513011585,2.753865651009679e-07
saved_whole_series,cD2,9.484778188469026,2.246159135854596e-07
saved_whole_series,cD2,9.667768701019135,3.1173058085490457e-07
saved_whole_series,cD2,9.854289662781447,1.6829328467460696e-07
saved_whole_series,cD2,10.044409186968307,1.5488624516595177e-07
saved_whole_series,cD2,10.238196700905213,1.819241822491119e-07
saved_whole_series,cD2,10.43572297138407,1.2153306319631666e-07
saved_whole_series,cD2,10.63706013050564,9.322373783569676e-08
saved_whole_series,cD2,10.842281702020514,9.091129772917405e-08
saved_whole_series,cD2,11.051462628178331,5.8477439194624255e-08
saved_whole_series,cD2,11.264679297094995,5.864935462469855e-08
saved_whole_series,cD2,11.48200957064784,7.69565740070203e-08
saved_whole_series,cD2,11.70353281290906,6.078177380336581e-08
saved_whole_series,cD2,11.929329919127625,3.6923313197293835e-08
saved_whole_series,cD2,12.159483345270418,3.2946938330636264e-08
saved_whole_series,cD2,12.394077138133245,2.869270627098508e-08
saved_whole_series,cD2,12.633196966032852,2.608335027817313e-08
saved_whole_series,cD2,12.876930150091003,2.1912111609832653e-08
saved_whole_series,cD2,13.12536569612221,1.8999555115196794e-08
saved_whole_series,cD2,13.378594327136586,2.396281068571808e-08
saved_whole_series,cD2,13.636708516469879,1.763251586486525e-08
saved_whole_series,cD2,13.899802521552571,1.3342231956372649e-08
saved_whole_series,cD2,14.167972418330605,1.0115665383571935e-08
saved_whole_series,cD2,14.441316136350085,1.0109571580240366e-08
saved_whole_series,cD2,14.719933494518948,8.109596212610085e-09
saved_whole_series,cD2,15.003926237558561,6.814657455652746e-09
saved_whole_series,cD2,15.293398073158553,6.321548431841717e-09
saved_whole_series,cD2,15.58845470984854,4.9151269580687346e-09
saved_whole_series,cD2,15.889203895600431,4.0569509292505255e-09
saved_whole_series,cD2,16.195755457175594,3.724593082891342e-09
saved_whole_series,cD2,16.508221340231017,3.0131151386003177e-09
saved_whole_series,cD2,16.8267156501994,2.703328889626981e-09
saved_whole_series,cD2,17.15135469395778,2.603912111668362e-09
saved_whole_series,cD2,17.48225702230024,2.1901564068682344e-09
saved_whole_series,cD2,17.81954347322987,1.881283553883553e-09
saved_whole_series,cD2,18.163337216086152,1.731043364921222e-09
saved_whole_series,cD2,18.513763796523516,1.3923707404674935e-09
saved_whole_series,cD2,18.87095118235783,1.1159372108153405e-09
saved_whole_series,cD2,19.235029810297274,8.926484626485728e-10
saved_whole_series,cD2,19.606132633574916,7.967552949685641e-10
saved_whole_series,cD2,19.984395170500147,7.941239042454566e-10
saved_whole_series,cD2,20.369955553946927,6.115581889959845e-10
saved_whole_series,cD2,20.76295458179678,4.795458849584414e-10
saved_whole_series,cD2,21.163535768354915,4.251704315104716e-10
saved_whole_series,cD2,21.571845396758473,3.4536345390423686e-10
saved_whole_series,cD2,21.988032572395706,2.8888954125401764e-10
saved_whole_series,cD2,22.412249277355972,2.8830130931966403e-10
saved_whole_series,cD2,22.84465042593003,2.716107621613114e-10
saved_whole_series,cD2,23.28539392118133,2.147196294103272e-10
saved_whole_series,cD2,23.73464071260851,1.6680839862357182e-10
saved_whole_series,cD2,24.192554854920584,1.3280489455829358e-10
saved_whole_series,cD2,24.659303567945905,1.2126903458287924e-10
saved_whole_series,cD2,25.135057297697138,1.1732590705840453e-10
saved_whole_series,cD2,25.619989778614165,1.0153213210065777e-10
saved_whole_series,cD2,26.114278097008047,9.163978951029347e-11
saved_whole_series,cD2,26.618102755728817,6.863475111058638e-11
saved_whole_series,cD2,27.131647740081124,4.945233880360751e-11
saved_whole_series,cD2,27.655100585011386,4.709651199542564e-11
saved_whole_series,cD2,28.188652443591323,4.145349329270252e-11
saved_whole_series,cD2,28.73249815682275,3.8107098552590366e-11
saved_whole_series,cD2,29.286836324788993,3.6679065180516374e-11
saved_whole_series,cD2,29.85186937917922,2.9562539937025136e-11
saved_whole_series,cD2,30.427803657211786,2.469859186445285e-11
saved_whole_series,cD2,31.014849476984,2.182823399664177e-11
saved_whole_series,cD2,31.613221214275406,1.8738441447146238e-11
saved_whole_series,cD2,32.22313738083303,1.5545718855719052e-11
saved_whole_series,cD2,32.84482070416682,1.2222695994114169e-11
saved_whole_series,cD2,33.47849820888475,9.794413952421485e-12
saved_whole_series,cD2,34.12440129959695,7.729806591629141e-12
saved_whole_series,cD2,34.7827658454195,6.844501443784896e-12
saved_whole_series,cD2,35.453832266108364,5.9532291550393975e-12
saved_whole_series,cD2,36.137845619855355,5.0223578114140916e-12
saved_whole_series,cD2,36.835055692777644,4.515639657598784e-12
saved_whole_series,cD2,37.54571709013408,4.7403088710568916e-12
saved_whole_series,cD2,38.27008932930125,4.722648912781195e-12
saved_whole_series,cD2,39.00843693454322,4.426893238950675e-12
saved_whole_series,cD2,39.7610295336099,3.9832979076405124e-12
saved_whole_series,cD2,40.52814195619885,3.3863591601352223e-12
saved_whole_series,cD2,41.310054334316966,2.8310197857467867e-12
saved_whole_series,cD2,42.10705220457815,2.3317592563717267e-12
saved_whole_series,cD2,42.91942661247497,1.8821991605036227e-12
saved_whole_series,cD2,43.74747421866168,1.5578636051772526e-12
saved_whole_series,cD2,44.59149740728809,1.2457191038822086e-12
saved_whole_series,cD2,45.451804396423235,1.136267334774897e-12
saved_whole_series,cD2,46.32870935060979,1.0247039047588616e-12
saved_whole_series,cD2,47.22253249558958,9.105223584665015e-13
saved_whole_series,cD2,48.133600235242994,7.939859390635964e-13
saved_whole_series,cD2,49.062245270784004,6.871244742606917e-13
saved_whole_series,cD2,50.008806722255244,6.036257887013171e-13
saved_whole_series,cD2,50.97363025236692,5.18516156953834e-13
saved_whole_series,cD2,51.95706819272496,4.3874255204705736e-13
saved_whole_series,cD2,52.95947967249436,3.5955662061991837e-13
saved_whole_series,cD2,53.98123074954523,2.8256484124630233e-13
saved_whole_series,cD2,55.02269454412866,2.451088542204507e-13
saved_whole_series,cD2,56.08425137513179,2.069302261240593e-13
saved_whole_series,cD2,57.16628889896145,1.7336336428712422e-13
saved_whole_series,cD2,58.269202251107764,1.5496183514681578e-13
saved_whole_series,cD2,59.39339419043843,1.3620528397202442e-13
saved_whole_series,cD2,60.53927524627722,1.1721031009542584e-13
saved_whole_series,cD2,61.7072638683197,9.819736240983474e-14
saved_whole_series,cD2,62.897786579441885,7.881759654748293e-14
saved_whole_series,cD2,64.11127813145649,6.033305284331779e-14
saved_whole_series,cD2,65.34818166387448,5.4305059856260314e-14
saved_whole_series,cD2,66.60894886572933,4.8160768363910706e-14
saved_whole_series,cD2,67.89404014052396,4.1897934610782665e-14
saved_whole_series,cD2,69.20392477435938,3.745902839919308e-14
saved_whole_series,cD2,70.53908110730714,3.372257772243317e-14
saved_whole_series,cD2,71.89999670808868,2.991403943214425e-14
saved_whole_series,cD2,73.28716855212397,2.6031057029787144e-14
saved_whole_series,cD2,74.70110320301589,2.2064682499025724e-14
saved_whole_series,cD2,76.14231699753532,1.8021784417167458e-14
saved_whole_series,cD2,77.61133623417611,1.3900886409798368e-14
saved_whole_series,cD2,79.10869736534697,1.0537228430452939e-14
saved_whole_series,cD2,80.63494719327193,1.0017811385801339e-14
saved_whole_series,cD2,82.1906430696696,9.488373190487161e-15
saved_whole_series,cD2,83.77635309928597,8.94872050572484e-15
saved_whole_series,cD2,85.39265634735295,8.389415430053422e-15
saved_whole_series,cD2,87.04014305105,7.57210734654542e-15
saved_whole_series,cD2,88.71941483504492,6.7390308789866656e-15
saved_whole_series,cD2,90.43108493119412,5.889881806801545e-15
saved_whole_series,cD2,92.17577840248063,5.024350040064859e-15
saved_whole_series,cD2,93.95413237127259,4.303381335160073e-15
saved_whole_series,cD2,95.76679625198642,3.7427600875249545e-15
saved_whole_series,cD2,97.61443198823778,3.1713227335547503e-15
saved_whole_series,cD2,99.49771429456864,2.5888605973265097e-15
saved_whole_series,cD2,101.4173309028371,1.995160976917702e-15
saved_whole_series,cD2,103.37398281336215,1.6190878744698151e-15
saved_whole_series,cD2,105.36838455091261,1.4713420771923918e-15
saved_whole_series,cD2,107.40126442563553,1.3207458095472086e-15
saved_whole_series,cD2,109.47336479901804,1.1672440772030247e-15
saved_whole_series,cD2,111.58544235498152,1.010780824818959e-15
saved_whole_series,cD2,113.73826837620499,8.512989155743848e-16
saved_whole_series,cD2,115.93262902578012,7.627575219175656e-16
saved_whole_series,cD2,118.1693256342997,6.738911919292722e-16
saved_whole_series,cD2,120.44917499248609,5.833103574001365e-16
saved_whole_series,cD2,122.77300964946404,4.909819402698758e-16
saved_whole_series,cD2,125.14167821678903,3.968722243007877e-16
saved_whole_series,cD2,127.55604567834034,3.0094684276536937e-16
saved_whole_series,cD2,130.01699370619426,2.625027683518725e-16
saved_whole_series,cD2,132.52542098259033,2.366283310708128e-16
saved_whole_series,cD2,135.08224352810922,2.1025469639726685e-16
saved_whole_series,cD2,137.68839503618338,1.8337223327978445e-16
saved_whole_series,cD2,140.3448272140602,1.559711248543435e-16
saved_whole_series,cD2,143.052510130344,1.2804136485945184e-16
saved_whole_series,cD2,145.81243256924256,9.957275398209392e-17
saved_whole_series,cD2,148.62560239164944,8.990218905616687e-17
saved_whole_series,cD2,151.49304690319124,8.403386443039052e-17
saved_whole_series,cD2,154.41581322937657,7.805232179257994e-17
saved_whole_series,cD2,157.39496869798185,7.19553768194295e-17
saved_whole_series,cD2,160.4316012288161,6.574080304532478e-17
saved_whole_series,cD2,163.52681973100383,5.940633104928945e-17
saved_whole_series,cD2,166.68175450793376,5.294964762624348e-17
saved_whole_series,cD2,169.89755767001927,4.636839494227478e-17
saved_whole_series,cD2,173.17540355542388,4.30350492633668e-17
saved_whole_series,cD2,176.5164891589024,4.069199884501614e-17
saved_whole_series,cD2,179.92203456891554,3.830374378524279e-17
saved_whole_series,cD2,183.39328341317966,3.586941194762557e-17
saved_whole_series,cD2,186.93150331281046,3.3388114369552335e-17
saved_whole_series,cD2,190.5379863452299,3.0858944937590696e-17
saved_whole_series,cD2,194.21404951600263,2.828098005659663e-17
saved_whole_series,cD2,197.9610352397776,2.565327831243767e-17
saved_whole_series,cD2,201.78031183050666,2.2974880128210432e-17
saved_whole_series,cD2,205.673274001122,2.068561521446173e-17
saved_whole_series,cD2,209.64134337285284,1.9905857392066787e-17
saved_whole_series,cD2,213.6859689943703,1.9111055645528378e-17
saved_whole_series,cD2,217.80862787094637,1.83009197313284e-17
saved_whole_series,cD2,222.01082550382282,1.7475153806259495e-17
saved_whole_series,cD2,226.29409643998534,1.6633456319390013e-17
saved_whole_series,cD2,230.66000483254638,1.5775519901944207e-17
saved_whole_series,cD2,235.11014501193776,1.490103125505827e-17
saved_whole_series,cD2,239.64614206812294,1.400967103537088e-17
saved_whole_series,cD2,244.26965244404465,1.3101113738405946e-17
saved_whole_series,cD2,248.9823645405189,1.2175027579706024e-17
saved_whole_series,cD2,253.7859993328012,1.1231074373672032e-17
saved_whole_series,cD2,258.68231099904665,1.0814830176950124e-17
saved_whole_series,cD2,263.6730875608972,1.0849856259598719e-17
saved_whole_series,cD2,268.7601515364256,1.088555810299671e-17
saved_whole_series,cD2,273.94536060567816,1.0921948744645178e-17
saved_whole_series,cD2,279.2306082890559,1.0959041473578658e-17
saved_whole_series,cD2,284.61782463878706,1.099684983521799e-17
saved_whole_series,cD2,290.1089769437368,1.1035387636316799e-17
saved_whole_series,cD2,295.7060704478174,1.107466895000341e-17
saved_whole_series,cD2,301.4111490822561,1.1114708120920028e-17
saved_whole_series,cD2,307.2262962119944,1.1155519770461081e-17
saved_whole_series,cD2,313.1536353964843,1.1197118802112624e-17
saved_whole_series,cD2,319.1953311651634,1.1239520406894737e-17
saved_whole_series,cD2,325.3535898078933,1.128274006890896e-17
saved_whole_series,cD2,331.6306601806454,1.132679357099272e-17
saved_whole_series,cD2,338.0288345267327,1.1371697000482875e-17
saved_whole_series,cD2,344.5504493138833,1.136994823817749e-17
saved_whole_series,cD2,351.1978860874675,1.1318414849487079e-17
saved_whole_series,cD2,357.9735723401825,1.1265887223396225e-17
saved_whole_series,cD2,364.8799823985184,1.1212346178010747e-17
saved_whole_series,cD2,371.9196383263243,1.1157772161358801e-17
saved_whole_series,cD2,379.0951108458109,1.110214524425092e-17
saved_whole_series,cD2,386.4090202763185,1.104544511300235e-17
saved_whole_series,cD2,393.86403749119825,1.0987651062014944e-17
saved_whole_series,cD2,401.46288489315356,1.0928741986215955e-17
saved_whole_series,cD2,409.20833740840123,1.0868696373350931e-17
saved_whole_series,cD2,417.1032235000108,1.0807492296127939e-17
saved_whole_series,cD2,425.1504262007932,1.0745107404210218e-17
saved_whole_series,cD2,433.3528841661216,1.0681518916054343e-17
saved_whole_series,cD2,441.7135927470597,1.0616703610590908e-17
saved_whole_series,cD2,450.2356050841965,1.0550637818744749e-17
saved_whole_series,cD2,458.9220332225824,1.0483297414791515e-17
saved_whole_series,cD2,467.7760492481795,1.0414657807547507e-17
saved_whole_series,cD2,476.80088644623385,1.0344693931389536e-17
saved_whole_series,cD2,485.9998404819983,1.027338023710153e-17
saved_whole_series,cD2,495.3762706042327,1.0200690682544542e-17
saved_whole_series,cD2,504.9336008719279,1.0126598723146757e-17
saved_whole_series,cD2,514.6753214046926,1.366225316223188e-11
saved_whole_series,cD2,524.6049896572661,6.437075541391547e-11
saved_whole_series,cD2,534.7262317186182,1.160575804722346e-10
saved_whole_series,cD2,545.0427436361176,1.6874160318995792e-10
saved_whole_series,cD2,555.5582927652417,2.2244206257375274e-10
saved_whole_series,cD2,566.276719145331,2.7717856880983926e-10
saved_whole_series,cD2,577.2019369018808,3.3297111042517055e-10
saved_whole_series,cD2,588.3379356758954,3.8984006158680836e-10
saved_whole_series,cD2,599.6887820808116,4.4780618954209345e-10
saved_whole_series,cD2,611.2586211875322,5.068906622023661e-10
saved_whole_series,cD2,623.0516780381147,5.671150558730216e-10
saved_whole_series,cD2,635.0722591886586,6.285013631326747e-10
saved_whole_series,cD2,647.3247542819628,6.910720008643567e-10
saved_whole_series,cD2,659.8136376505205,7.548498184416348e-10
saved_whole_series,cD2,672.5434699504481,8.198581060727079e-10
saved_whole_series,cD2,685.5188998269297,8.861206033054432e-10
saved_whole_series,cD2,698.7446656117985,9.536615076965283e-10
saved_whole_series,cD2,712.2255970538649,1.0225054836478547e-09
saved_whole_series,cD2,725.9666170826351,1.0926776714134163e-09
saved_whole_series,cD2,739.9727436060498,1.1642036962799435e-09
saved_whole_series,cD2,754.2490913429119,1.2371096779246846e-09
saved_whole_series,cD2,768.8008736906626,1.3114222399537011e-09
saved_whole_series,cD2,783.6334046291995,1.387168519624226e-09
saved_whole_series,cD2,798.7521006614194,1.4643761777545616e-09
saved_whole_series,cD2,814.1624827911994,1.5430734088251697e-09
saved_whole_series,cD2,829.8701785395466,1.6232889512746762e-09
saved_whole_series,cD2,845.8809239996378,1.7050520979944825e-09
saved_whole_series,cD2,862.2005659315118,1.7883927070258696e-09
saved_whole_series,cD2,878.8350638971696,1.873341212463457e-09
saved_whole_series,cD2,895.7904924368759,1.95992863556907e-09
saved_whole_series,cD2,913.0730432874402,2.048186596099982e-09
saved_whole_series,cD2,930.6890276432995,2.1381473238557355e-09
saved_whole_series,cD2,948.6448784612195,2.2298436704477188e-09
saved_whole_series,cD2,966.9471528094692,2.3233091212958493e-09
saved_whole_series,cD2,985.6025342623101,2.4185778078566746e-09
saved_whole_series,cD2,1004.6178353406866,2.5156845200874074e-09
saved_whole_series,cD1,0.5,0.004625684353318452
saved_whole_series,cD1,0.5096465362138136,0.013986005651429623
saved_whole_series,cD1,0.5194791837494761,0.009350974835593611
saved_whole_series,cD1,0.5295015332661994,0.009688574151363866
saved_whole_series,cD1,0.539717244698044,0.0083257550659305
saved_whole_series,cD1,0.5501300485904428,0.011246026711022846
saved_whole_series,cD1,0.5607437474625123,0.008642284412050559
saved_whole_series,cD1,0.5715622171956457,0.007653459634913574
saved_whole_series,cD1,0.5825894084488966,0.008656737943393304
saved_whole_series,cD1,0.5938293481016697,0.007990109997966458
saved_whole_series,cD1,0.6052861407242459,0.007352222910494738
saved_whole_series,cD1,0.6169639700766778,0.012631165072085997
saved_whole_series,cD1,0.6288671006366037,0.013910296838775607
saved_whole_series,cD1,0.6409998791565376,0.00842993818241296
saved_whole_series,cD1,0.653366736251205,0.008581256391565782
saved_whole_series,cD1,0.665972188015502,0.0073328209334156125
saved_whole_series,cD1,0.6788208376736705,0.009780462068441305
saved_whole_series,cD1,0.6919173772602912,0.012335787371873469
saved_whole_series,cD1,0.705266589333708,0.011444460355922613
saved_whole_series,cD1,0.7188733487225089,0.010770127129559525
saved_whole_series,cD1,0.7327426243057032,0.010695279057508417
saved_whole_series,cD1,0.7468794808272429,0.01674126600865462
saved_whole_series,cD1,0.7612890807455516,0.0117400247862735
saved_whole_series,cD1,0.7759766861187373,0.008651793102491406
saved_whole_series,cD1,0.7909476605261763,0.00830481199561584
saved_whole_series,cD1,0.8062074710271702,0.012314443017863745
saved_whole_series,cD1,0.8217616901573916,0.010055202880288735
saved_whole_series,cD1,0.8376159979638477,0.009576677234743076
saved_whole_series,cD1,0.8537761840791034,0.007660708355259204
saved_whole_series,cD1,0.8702481498355248,0.008630799595623732
saved_whole_series,cD1,0.8870379104203103,0.0091653198518069
saved_whole_series,cD1,0.9041515970721005,0.01000309556890354
saved_whole_series,cD1,0.9215954593199674,0.009540795129313226
saved_whole_series,cD1,0.9393758672656,0.008757119111302046
saved_whole_series,cD1,0.9574993139095204,0.009129483371077128
saved_whole_series,cD1,0.9759724175221802,0.0071375372438654905
saved_whole_series,cD1,0.9948019240608021,0.008493062679111362
saved_whole_series,cD1,1.0139947096328503,0.005383852302656884
saved_whole_series,cD1,1.0335577830070277,0.005229195689944774
saved_whole_series,cD1,1.0534982881727202,0.005574515311262687
saved_whole_series,cD1,1.073823506948818,0.0073264251951390595
saved_whole_series,cD1,1.0945408616428702,0.004391864107663705
saved_whole_series,cD1,1.1156579177615438,0.005073178687649574
saved_whole_series,cD1,1.137182386773373,0.005264259993742661
saved_whole_series,cD1,1.159122128924814,0.004019098452121549
saved_whole_series,cD1,1.1814851561106259,0.003098509533396804
saved_whole_series,cD1,1.2042796347996347,0.002322848427270931
saved_whole_series,cD1,1.2275138890169406,0.0024258778995143704
saved_whole_series,cD1,1.251196403383663,0.0026502058081232633
saved_whole_series,cD1,1.2753358262153307,0.001955516776847868
saved_whole_series,cD1,1.2999409726800508,0.001997877981980595
saved_whole_series,cD1,1.3250208280176075,0.0016475419044609677
saved_whole_series,cD1,1.3505845508206658,0.001838265089920343
saved_whole_series,cD1,1.3766414763792836,0.0012631599508692193
saved_whole_series,cD1,1.4032011200899448,0.0009499943780197727
saved_whole_series,cD1,1.4302731809303677,0.0011643139545068626
saved_whole_series,cD1,1.4578675450013503,0.0010326606070158722
saved_whole_series,cD1,1.4859942891369484,0.0008955254464576854
saved_whole_series,cD1,1.5146636845843082,0.000952328363764914
saved_whole_series,cD1,1.54388620075449,0.0007404598908393066
saved_whole_series,cD1,1.573672509045661,0.0006211224265696496
saved_whole_series,cD1,1.6040334867400448,0.0005679190954037053
saved_whole_series,cD1,1.63498022097606,0.00048589752824651023
saved_whole_series,cD1,1.6665240127970893,0.0005157763616660955
saved_whole_series,cD1,1.6986763812783636,0.0003679444855473997
saved_whole_series,cD1,1.7314490677334669,0.00042453531429116945
saved_whole_series,cD1,1.7648540400019963,0.00023949191879709265
saved_whole_series,cD1,1.7989034968199455,0.0002531829790558228
saved_whole_series,cD1,1.8336098722744048,0.00026583521720649294
saved_whole_series,cD1,1.8689858403442072,0.00021687413483527024
saved_whole_series,cD1,1.9050443195281779,0.00015685557159239214
saved_whole_series,cD1,1.9417984775626749,0.000150491291200639
